symbol,side,outcome,exit_reason,p2_grade,entry_price,exit_price,pnl_usd,pnl_pct,size_usd,leverage,stop_loss,take_profit,hold_hours,p2_score,entry_time,exit_time,p1_snapshot
BANANAUSDT,LONG,LOSS,SL_HIT,VALID,5.108,4.567,-111.32281520005132,-21.18245888801877,525.5424584490412,2.0,4.5972,6.385,0.5034402136111111,65.0,2026-05-10 06:33:01.378219,2026-05-10 07:03:13.762988,
INXUSDT,LONG,WIN,TP_HIT,VALID,0.014117,0.017681,267.8040186192709,50.49231423106891,530.3857085926273,2.0,0.0127053,0.01764625,6.982222263611111,69.0,2026-05-09 23:49:11.164190,2026-05-10 06:48:07.164339,
BLESSUSDT,LONG,LOSS,MAX_HOLD,VALID,0.007189,0.007186,-0.4027360304148319,-0.0834608429545249,482.5448871086404,2.0,0.0064701,0.00898625,61.067254909722216,64.0,2026-05-07 17:44:04.109120,2026-05-10 06:48:06.226795,
HIGHUSDT,LONG,LOSS,MAX_HOLD,VALID,0.2295,0.2157,-59.53911429360103,-12.026143790849678,495.0806786370083,2.0,0.20655,0.286875,48.25098410472222,62.0,2026-05-08 06:33:01.880514,2026-05-10 06:48:05.423291,
BSBUSDT,LONG,LOSS,SL_HIT,WEAK,0.8709,0.78207,-20.39958663451601,-20.39958663451601,100.0,2.0,0.78381,1.088625,3.2810633241666665,61.0,2026-04-29 14:59:19.454523,2026-04-29 18:16:11.282490,
HUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.17972,0.1792,-0.5786779434676083,-0.5786779434676083,100.0,2.0,0.161748,0.22465,4.040008430277778,56.0,2026-04-29 14:59:13.823814,2026-04-29 19:01:37.854163,
BIOUSDT,SHORT,WIN,MAX_HOLD,VALID,0.0327,0.03251,1.16207951070338,1.16207951070338,100.0,2.0,0.03597,0.0245249999999999,4.039265288888889,75.0,2026-04-29 14:59:16.504551,2026-04-29 19:01:37.859591,
ZEREBROUSDT,LONG,WIN,MAX_HOLD,WEAK,0.02148,0.023268,16.648044692737443,16.648044692737443,100.0,2.0,0.019332,0.02685,4.037998308888889,65.0,2026-04-29 14:59:21.069932,2026-04-29 19:01:37.863844,
GWEIUSDT,LONG,LOSS,SL_HIT,WEAK,0.10547,0.09426,-21.257229543946146,-21.257229543946146,100.0,2.0,0.094923,0.1318375,1.007577968611111,55.0,2026-04-29 19:15:42.403614,2026-04-29 20:16:09.684301,
JCTUSDT,LONG,LOSS,SL_HIT,WEAK,0.003804,0.00339,-21.7665615141956,-21.7665615141956,100.0,2.0,0.0034236,0.004755,1.5142122594444445,60.0,2026-04-29 19:15:37.003089,2026-04-29 20:46:28.167223,
SKYAIUSDT,SHORT,LOSS,SL_HIT,WEAK,0.23183,0.26126,-25.38929387913556,-25.38929387913556,100.0,2.0,0.255013,0.1738725,1.261023755,61.0,2026-04-29 21:01:39.876453,2026-04-29 22:17:19.561971,
AIOTUSDT,LONG,WIN,TP_HIT,WEAK,0.09673,0.12158,51.38013025948516,51.38013025948516,100.0,2.0,0.087057,0.1209124999999999,2.019171635555556,66.0,2026-04-29 21:01:38.290273,2026-04-29 23:02:47.308161,
ZEREBROUSDT,LONG,WIN,MAX_HOLD,WEAK,0.023678,0.024717,8.776079060731465,8.776079060731465,100.0,2.0,0.0213102,0.0295975,4.038466373333334,55.0,2026-04-29 19:15:38.666968,2026-04-29 23:17:57.145912,
TACUSDT,LONG,WIN,MAX_HOLD,WEAK,0.015835,0.017013,14.878433849068545,14.878433849068545,100.0,2.0,0.0142514999999999,0.01979375,4.036828618333334,60.0,2026-04-29 19:15:44.567595,2026-04-29 23:17:57.150621,
SKYAIUSDT,LONG,LOSS,SL_HIT,WEAK,0.26086,0.23248,-21.75879782258682,-21.75879782258682,100.0,2.0,0.2347739999999999,0.326075,1.0092627827777778,57.0,2026-04-29 22:17:23.808429,2026-04-29 23:17:57.154447,
NAORISUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.11283,0.11013,-4.785961180537081,-4.785961180537081,100.0,2.0,0.101547,0.1410375,4.0376217025,60.0,2026-04-29 19:45:59.386318,2026-04-29 23:48:14.824447,
SOLVUSDT,LONG,WIN,MAX_HOLD,WEAK,0.004773,0.004905,5.5311125078566645,5.5311125078566645,100.0,2.0,0.0042957,0.00596625,4.0389470308333335,60.0,2026-04-29 20:31:20.036082,2026-04-30 00:33:40.245393,
UBUSDT,LONG,WIN,MAX_HOLD,WEAK,0.06542,0.06606,1.9565881993273853,1.9565881993273853,100.0,2.0,0.058878,0.081775,4.037747191944445,57.0,2026-04-29 20:31:24.361177,2026-04-30 00:33:40.251068,
DOTUSDT,LONG,LOSS,MAX_HOLD,WEAK,1.228,1.185,-7.003257328990216,-7.003257328990216,100.0,2.0,1.1052,1.535,4.0361745525,60.0,2026-04-29 21:32:02.147847,2026-04-30 01:34:12.376236,
LUMIAUSDT,LONG,LOSS,SL_HIT,WEAK,0.20879,0.18481,-22.97044877628239,-22.97044877628239,100.0,2.0,0.187911,0.2609875,2.7742053894444445,55.0,2026-04-29 23:18:03.140512,2026-04-30 02:04:30.279914,
GWEIUSDT,LONG,WIN,MAX_HOLD,WEAK,0.09305,0.09374,1.4830736163353253,1.4830736163353253,100.0,2.0,0.083745,0.1163124999999999,4.036681613333333,66.0,2026-04-29 22:17:25.722019,2026-04-30 02:19:37.775827,
NOMUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.003045,0.003017,-1.8390804597701027,-1.8390804597701027,100.0,2.0,0.0027405,0.0038062499999999,4.038232659166667,56.0,2026-04-29 22:32:30.191772,2026-04-30 02:34:47.829345,
AIOTUSDT,LONG,WIN,MAX_HOLD,WEAK,0.12159,0.1237,3.47068015461798,3.47068015461798,100.0,2.0,0.109431,0.1519875,4.037196894722222,64.0,2026-04-29 23:02:49.883915,2026-04-30 03:05:03.792736,
OPENUSDT,LONG,WIN,MAX_HOLD,WEAK,0.279,0.2805,1.075268817204302,1.075268817204302,100.0,2.0,0.2511,0.34875,4.037726008333333,57.0,2026-04-29 23:17:58.526429,2026-04-30 03:20:14.340059,
ZEREBROUSDT,LONG,WIN,MAX_HOLD,WEAK,0.025675,0.026011,2.61733203505355,2.61733203505355,100.0,2.0,0.0231075,0.03209375,4.037066938055555,57.0,2026-04-29 23:33:08.048185,2026-04-30 03:35:21.489162,
SKYAIUSDT,LONG,WIN,MAX_HOLD,WEAK,0.24955,0.26764,14.498096573832894,14.498096573832894,100.0,2.0,0.224595,0.3119375,4.036339776944445,55.0,2026-04-30 00:03:25.568030,2026-04-30 04:05:36.391227,
TACUSDT,LONG,LOSS,SL_HIT,WEAK,0.01729,0.015224,-23.8982070561018,-23.8982070561018,100.0,2.0,0.015561,0.0216125,4.035605879722223,56.0,2026-04-30 00:18:37.200005,2026-04-30 04:20:45.381172,
ARBUSDT,LONG,WIN,MAX_HOLD,VALID,0.1255,0.1284,4.621513944223085,4.621513944223085,100.0,2.0,0.11295,0.156875,4.031140078055556,79.0,2026-04-30 04:36:30.315056,2026-04-30 08:38:22.419337,
ZEREBROUSDT,LONG,WIN,MAX_HOLD,WEAK,0.026228,0.030315,31.16516699710233,31.16516699710233,100.0,2.0,0.0236052,0.032785,4.030307799722222,67.0,2026-04-30 04:36:33.794733,2026-04-30 08:38:22.902812,
NAORISUSDT,LONG,WIN,MAX_HOLD,WEAK,0.11434,0.13609,38.044428896274255,38.044428896274255,100.0,2.0,0.102906,0.142925,4.030937338888889,57.0,2026-04-30 04:51:39.946214,2026-04-30 08:53:31.320634,
SOLVUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.004922,0.004905,-0.6907761072734873,-0.6907761072734873,100.0,2.0,0.0044298,0.0061525,4.031827865555555,57.0,2026-04-30 05:06:43.619356,2026-04-30 09:08:38.199672,
UBUSDT,LONG,WIN,MAX_HOLD,WEAK,0.06458,0.0658,3.7782595230721534,3.7782595230721534,100.0,2.0,0.058122,0.0807249999999999,4.0313624775,60.0,2026-04-30 05:06:45.299282,2026-04-30 09:08:38.204201,
SKYAIUSDT,LONG,WIN,MAX_HOLD,WEAK,0.26617,0.30428,28.63583424127436,28.63583424127436,100.0,2.0,0.239553,0.3327125,4.031420633888889,66.0,2026-04-30 05:37:01.076591,2026-04-30 09:38:54.190873,
TACUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.015995,0.015936,-0.7377305407939985,-0.7377305407939985,100.0,2.0,0.0143954999999999,0.0199937499999999,4.0328485325,55.0,2026-04-30 06:22:20.412065,2026-04-30 10:24:18.666782,
ZEREBROUSDT,LONG,LOSS,SL_HIT,WEAK,0.029935,0.026142,-25.34157340905296,-25.34157340905296,100.0,2.0,0.0269415,0.03741875,1.512127615,62.0,2026-04-30 09:08:43.619517,2026-04-30 10:39:27.278931,
ARBUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.1284,0.1246,-5.919003115264773,-5.919003115264773,100.0,2.0,0.11556,0.1604999999999999,4.033542598611112,57.0,2026-04-30 08:38:25.668751,2026-04-30 12:40:26.422106,
SWARMSUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.026035,0.024521,-11.630497407336264,-11.630497407336264,100.0,2.0,0.0234315,0.0325437499999999,4.033417934722222,61.0,2026-04-30 08:38:26.669387,2026-04-30 12:40:26.973952,
INTCUSDT,SHORT,LOSS,MAX_HOLD,VALID,96.42,96.46,-0.0829703381041112,-0.0829703381041112,100.0,2.0,106.062,72.315,4.032927179166667,79.0,2026-04-30 09:38:57.857628,2026-04-30 13:40:56.395473,
AIOTUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.11246,0.10935,-5.5308554152587615,-5.5308554152587615,100.0,2.0,0.101214,0.140575,4.033290490555555,60.0,2026-04-30 09:54:02.943349,2026-04-30 13:56:02.789115,
NAORISUSDT,LONG,LOSS,MAX_HOLD,WEAK,0.12718,0.11837,-13.854379619436996,-13.854379619436996,100.0,2.0,0.114462,0.1589749999999999,4.03171523,57.0,2026-04-30 10:09:15.626707,2026-04-30 14:11:09.801535,
AIGENSYNUSDT,LONG,LOSS,SL_HIT,WEAK,0.05614,0.04842,-27.502671891699336,-27.502671891699336,100.0,2.0,0.050526,0.070175,3.276163720277778,59.0,2026-04-30 10:54:35.616045,2026-04-30 14:11:09.805438,
SKYAIUSDT,LONG,WIN,MAX_HOLD,WEAK,0.29575,0.30624,7.0938292476754015,7.0938292476754015,100.0,2.0,0.266175,0.3696875,4.030929100277778,57.0,2026-04-30 11:40:01.752188,2026-04-30 15:41:53.096949,
TACUSDT,LONG,WIN,MAX_HOLD,WEAK,0.016189,0.016408,2.705540799308178,2.705540799308178,100.0,2.0,0.0145700999999999,0.0202362499999999,4.031429141111111,62.0,2026-04-30 11:55:06.744427,2026-04-30 15:56:59.889335,
BIOUSDT,LONG,WIN,MAX_HOLD,WEAK,0.04096,0.04472,18.359375,18.359375,100.0,2.0,0.036864,0.0512,4.030656083611111,62.0,2026-04-30 12:40:30.174727,2026-04-30 16:42:20.536628,
ARCUSDT,SHORT,LOSS,MAX_HOLD,WEAK,0.0762,0.0767,-1.3123359580052505,-1.3123359580052505,100.0,2.0,0.08382,0.05715,4.031238302777778,61.0,2026-04-30 13:10:41.536026,2026-04-30 17:12:33.993916,
SWARMSUSDT,LONG,WIN,MAX_HOLD,WEAK,0.025944,0.026451,3.908418131359856,3.908418131359856,100.0,2.0,0.0233495999999999,0.03243,4.0301898325000005,59.0,2026-04-30 13:56:05.376451,2026-04-30 17:57:54.059848,
AIGENSYNUSDT,SHORT,WIN,MAX_HOLD,VALID,0.04728,0.04565,6.895093062605751,6.895093062605751,100.0,2.0,0.052008,0.03546,4.030533752222222,71.0,2026-04-30 14:41:24.640471,2026-04-30 18:43:14.561979,
ZEREBROUSDT,LONG,WIN,MAX_HOLD,WEAK,0.024624,0.025292,5.425601039636114,5.425601039636114,100.0,2.0,0.0221616,0.03078,4.029519139166666,56.0,2026-04-30 15:11:42.048000,2026-04-30 19:13:28.316901,
BIOUSDT,LONG,LOSS,SL_HIT,WEAK,0.04462,0.04012,-20.17032720753024,-20.17032720753024,100.0,2.0,0.040158,0.055775,2.769864268611111,57.0,2026-04-30 16:42:23.721438,2026-04-30 19:28:35.232805,
SKYAIUSDT,LONG,WIN,MAX_HOLD,WEAK,0.30603,0.31602,6.528771689050092,6.528771689050092,100.0,2.0,0.275427,0.3825375,4.029148745277777,56.0,2026-04-30 15:41:57.091724,2026-04-30 19:43:42.027207,
RIVERUSDT,LONG,LOSS,SL_HIT,VALID,7.169,6.222,-26.419305342446624,-26.419305342446624,100.0,2.0,6.4521,8.96125,3.527050773611111,55.0,2026-04-30 21:48:52.903989,2026-05-01 01:20:30.286774,
BRUSDT,LONG,WIN,TP_HIT,VALID,0.13102,0.16388,50.16028087314914,50.16028087314914,100.0,2.0,0.117918,0.163775,4.031493022222222,60.0,2026-04-30 21:48:51.300717,2026-05-01 01:50:44.675597,
TAGUSDT,LONG,LOSS,MAX_HOLD,VALID,0.0007031,0.0006718,-8.903427677428546,-8.903427677428546,100.0,2.0,0.00063279,0.000878875,4.035858853611111,67.0,2026-05-01 01:51:23.548104,2026-05-01 05:53:32.639977,
BRUSDT,LONG,WIN,MAX_HOLD,VALID,0.16457,0.16466,0.1093759494440137,0.1093759494440137,100.0,2.0,0.148113,0.2057125,4.035198008333333,70.0,2026-05-01 01:51:25.934113,2026-05-01 05:53:32.646943,
BLUAIUSDT,LONG,WIN,MAX_HOLD,VALID,0.013761,0.013916,2.252743259937488,2.252743259937488,100.0,2.0,0.0123849,0.01720125,4.034835360833333,55.0,2026-05-01 01:51:27.243869,2026-05-01 05:53:32.651168,
SKYAIUSDT,LONG,WIN,MAX_HOLD,VALID,0.34131,0.35259,6.609826843631896,6.609826843631896,100.0,2.0,0.307179,0.4266375,4.034547420555556,58.0,2026-05-01 01:51:28.284744,2026-05-01 05:53:32.655458,
NAORISUSDT,LONG,WIN,MAX_HOLD,VALID,0.12701,0.13495,12.50295252342331,12.50295252342331,100.0,2.0,0.114309,0.1587625,4.033963026944444,58.0,2026-05-01 01:51:30.392560,2026-05-01 05:53:32.659457,
BIOUSDT,LONG,LOSS,MAX_HOLD,VALID,0.04354,0.04145,-9.600367478180988,-9.600367478180988,100.0,2.0,0.039186,0.054425,4.033683007777777,51.0,2026-05-01 01:51:31.404396,2026-05-01 05:53:32.663224,
AKEUSDT,LONG,LOSS,MAX_HOLD,VALID,0.0003276,0.0003168,-6.593406593406588,-6.593406593406588,100.0,2.0,0.00029484,0.0004095,4.035175784444444,55.0,2026-05-01 02:36:53.448572,2026-05-01 06:39:00.081396,
USTCUSDT,LONG,LOSS,MAX_HOLD,VALID,0.006863,0.006796,-1.952498907183453,-1.952498907183453,100.0,2.0,0.0061767,0.00857875,4.035157377222222,55.0,2026-05-01 03:07:10.930300,2026-05-01 07:09:17.496858,
GWEIUSDT,LONG,WIN,MAX_HOLD,VALID,0.10914,0.10949,0.6413780465457267,0.6413780465457267,100.0,2.0,0.098226,0.136425,4.036527511388889,73.0,2026-05-01 08:26:53.291529,2026-05-01 12:29:04.790570,
BIOUSDT,LONG,LOSS,MAX_HOLD,VALID,0.04373,0.04182,-8.735421907157535,-8.735421907157535,100.0,2.0,0.0393569999999999,0.0546624999999999,4.0354433175,64.0,2026-05-01 08:26:57.201270,2026-05-01 12:29:04.797213,
SKYAIUSDT,LONG,WIN,MAX_HOLD,VALID,0.37596,0.38425,4.41004362166186,4.41004362166186,100.0,2.0,0.338364,0.46995,4.035233721666667,62.0,2026-05-01 08:42:05.554064,2026-05-01 12:44:12.395462,
TAGUSDT,LONG,WIN,MAX_HOLD,VALID,0.0006959,0.0007024,1.8680844948987223,1.8680844948987223,100.0,2.0,0.0006263099999999,0.000869875,4.034836239722222,63.0,2026-05-01 08:42:06.988938,2026-05-01 12:44:12.399401,
ENSOUSDT,LONG,LOSS,MAX_HOLD,VALID,1.0517,1.0465,-0.9888751545117604,-0.9888751545117604,100.0,2.0,0.94653,1.3146250000000002,4.035672108611111,56.0,2026-05-01 08:57:11.386239,2026-05-01 12:59:19.805830,
ORCAUSDT,LONG,WIN,MAX_HOLD,VALID,1.962,1.975,1.3251783893985851,1.3251783893985851,100.0,2.0,1.7658,2.4525,4.0353130425,59.0,2026-05-01 08:57:12.682988,2026-05-01 12:59:19.809941,
TACUSDT,LONG,LOSS,MAX_HOLD,VALID,0.018529,0.017814,-7.717631820389663,-7.717631820389663,100.0,2.0,0.0166761,0.02316125,4.034272168333334,59.0,2026-05-01 10:58:20.785990,2026-05-01 15:00:24.165796,
SKYAIUSDT,LONG,LOSS,MAX_HOLD,VALID,0.38448,0.38276,-0.8947149396587596,-0.8947149396587596,100.0,2.0,0.346032,0.4805999999999999,4.035241622222222,55.0,2026-05-01 12:44:16.452961,2026-05-01 16:46:23.322801,
PENDLEUSDT,LONG,WIN,MAX_HOLD,VALID,1.4798,1.499,2.594945262873376,2.594945262873376,100.0,2.0,1.33182,1.84975,4.036044446388889,55.0,2026-05-01 12:59:20.300555,2026-05-01 17:01:30.060562,
ZEREBROUSDT,LONG,LOSS,MAX_HOLD,VALID,0.032329,0.0319,-2.6539639333106426,-2.6539639333106426,100.0,2.0,0.0290960999999999,0.0404112499999999,4.035693326666666,67.0,2026-05-01 12:59:21.568667,2026-05-01 17:01:30.064643,
ORCAUSDT,LONG,LOSS,MAX_HOLD,VALID,1.984,1.928,-5.645161290322586,-5.645161290322586,100.0,2.0,1.7856,2.48,4.035283621666667,51.0,2026-05-01 12:59:23.047255,2026-05-01 17:01:30.068293,
GENIUSUSDT,LONG,LOSS,MAX_HOLD,VALID,0.528,0.511,-6.439393939393945,-6.439393939393945,100.0,2.0,0.4752,0.66,4.034593522222222,56.0,2026-05-01 12:59:25.534928,2026-05-01 17:01:30.071608,
TAGUSDT,LONG,LOSS,,,0.0007,0.0007,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2026-05-01 01:51:23.000000,2026-05-01 05:53:32.000000,
BRUSDT,LONG,WIN,,,0.1646,0.1647,0.11,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2026-05-01 01:51:25.000000,2026-05-01 05:53:32.000000,
BLUAIUSDT,LONG,WIN,,,0.0138,0.0139,2.25,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 01:51:27.000000,2026-05-01 05:53:32.000000,
SKYAIUSDT,LONG,WIN,,,0.3413,0.3526,6.61,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2026-05-01 01:51:28.000000,2026-05-01 05:53:32.000000,
NAORISUSDT,LONG,WIN,,,0.127,0.1349,12.5,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2026-05-01 01:51:30.000000,2026-05-01 05:53:32.000000,
BIOUSDT,LONG,LOSS,,,0.0435,0.0415,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2026-05-01 01:51:31.000000,2026-05-01 05:53:32.000000,
AKEUSDT,LONG,LOSS,,,0.0003,0.0003,-6.59,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 02:36:53.000000,2026-05-01 06:39:00.000000,
USTCUSDT,LONG,LOSS,,,0.0069,0.0068,-1.95,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 03:07:10.000000,2026-05-01 07:09:17.000000,
BSBUSDT,LONG,WIN,,,0.5934,0.7439,149.57,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2026-05-01 03:52:31.000000,2026-05-03 02:24:56.000000,
ENSOUSDT,LONG,LOSS,,,1.0084,1.0465,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2026-05-01 04:07:37.000000,2026-05-01 12:59:19.000000,
SKYAIUSDT,LONG,WIN,,,0.3534,0.3842,4.41,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2026-05-01 05:53:40.000000,2026-05-01 12:44:12.000000,
TAGUSDT,LONG,WIN,,,0.0007,0.0007,1.87,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2026-05-01 06:08:44.000000,2026-05-01 12:44:12.000000,
TACUSDT,LONG,LOSS,,,0.0186,0.0178,-7.72,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2026-05-01 06:08:50.000000,2026-05-01 15:00:24.000000,
GWEIUSDT,LONG,WIN,,,0.1091,0.1095,0.64,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2026-05-01 08:26:53.000000,2026-05-01 12:29:04.000000,
BIOUSDT,LONG,LOSS,,,0.0437,0.0418,-8.74,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2026-05-01 08:26:57.000000,2026-05-01 12:29:04.000000,
SKYAIUSDT,LONG,LOSS,,,0.376,0.3828,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2026-05-01 08:42:05.000000,2026-05-01 16:46:23.000000,
TAGUSDT,LONG,WIN,,,0.0007,0.0009,35.34,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2026-05-01 08:42:06.000000,2026-05-02 15:53:36.000000,
ORCAUSDT,LONG,WIN,,,1.962,1.975,1.33,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2026-05-01 08:57:12.000000,2026-05-01 12:59:19.000000,
SKYAIUSDT,LONG,WIN,,,0.3845,0.4747,40.32,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 12:44:16.000000,2026-05-03 02:09:47.000000,
PENDLEUSDT,LONG,WIN,,,1.4798,1.499,2.59,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 12:59:20.000000,2026-05-01 17:01:30.000000,
ZEREBROUSDT,LONG,LOSS,,,0.0323,0.0319,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2026-05-01 12:59:21.000000,2026-05-01 17:01:30.000000,
ORCAUSDT,LONG,LOSS,,,1.984,1.928,-5.65,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2026-05-01 12:59:23.000000,2026-05-01 17:01:30.000000,
GENIUSUSDT,LONG,LOSS,,,0.528,0.511,-6.44,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2026-05-01 12:59:25.000000,2026-05-01 17:01:30.000000,
TAGUSDT,LONG,WIN,,,0.0007,0.0012,140.15,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2026-05-01 13:59:57.000000,2026-05-02 19:39:49.000000,
NFPUSDT,LONG,WIN,,,0.0156,0.0176,67.48,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 16:31:20.000000,2026-05-02 16:08:44.000000,
UBUSDT,LONG,WIN,,,0.0939,0.1563,42.75,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 17:01:32.000000,2026-05-02 16:53:57.000000,
BUSDT,LONG,WIN,,,0.216,0.3467,10.39,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2026-05-01 17:36:18.000000,2026-05-02 19:54:58.000000,
UBUSDT,LONG,LOSS,,,0.1018,0.139,-55.96,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2026-05-01 17:36:22.000000,2026-05-02 18:09:19.000000,
TAGUSDT,LONG,WIN,,,0.0008,0.0018,276.23,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2026-05-01 18:36:51.000000,2026-05-02 23:23:56.000000,
TAGUSDT,LONG,LOSS,,,0.0008,0.0016,-173.31,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2026-05-01 19:47:56.000000,2026-05-03 00:39:20.000000,
TAGUSDT,LONG,LOSS,,,0.0008,0.0011,-163.98,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2026-05-01 20:48:10.000000,2026-05-03 05:56:00.000000,
BUSDT,LONG,LOSS,,,0.2527,0.3313,-160.51,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2026-05-01 20:48:15.000000,2026-05-03 00:54:25.000000,
ONUSDT,LONG,LOSS,,,0.1407,0.1323,-113.53,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2026-05-01 23:21:23.000000,2026-05-02 14:08:04.000000,
ONUSDT,LONG,WIN,,,0.1373,0.1362,1.63,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2026-05-02 01:54:21.000000,2026-05-02 19:09:37.000000,
LABUSDT,LONG,WIN,,,0.8297,2.1403,318.81,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2026-05-02 02:56:08.000000,2026-05-02 12:52:42.000000,
LABUSDT,LONG,LOSS,,,0.8801,1.7988,-164.64,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2026-05-02 03:42:09.000000,2026-05-02 13:22:52.000000,
LABUSDT,LONG,WIN,,,0.8956,2.0575,187.18,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2026-05-02 04:58:23.000000,2026-05-02 18:39:29.000000,
BLESSUSDT,LONG,LOSS,,,0.0069,0.007,-1.43,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2026-05-02 08:17:26.000000,2026-05-02 19:54:58.000000,
IRYSUSDT,LONG,WIN,,,0.042,0.0429,14.64,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2026-05-02 10:19:13.000000,2026-05-02 15:53:35.000000,
CHRUSDT,LONG,WIN,,,0.0278,0.0277,9.58,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2026-05-02 10:31:40.000000,2026-05-02 15:53:34.000000,
IRYSUSDT,LONG,LOSS,,,0.0419,0.0437,-0.93,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2026-05-02 10:31:45.000000,2026-05-02 20:55:18.000000,
